fusionTranscriptID	fusionGeneID	breakpointID	strand1	strand2	site1	site2	type	confidence	sampleID	toolID
C1QTNF3::AMACR__5:34020587-5:34005899	C1QTNF3::AMACR	5:34020587-5:34005899	-	-	CDS	CDS/splice-site	deletion/read-through	low	TCGA-BH-A0DG	Arriba
FCAMR(37224),C1orf116(10673)::C1orf116__1:207007849-1:207031133	FCAMR(37224),C1orf116(10673)::C1orf116	1:207007849-1:207031133	.	.	intergenic	intron	deletion/read-through	low	TCGA-BH-A0DG	Arriba
AQP4-AS1::KCTD1__18:26675814-18:26501209	AQP4-AS1::KCTD1	18:26675814-18:26501209	-	-	intron	CDS	deletion/read-through/3'-3'	low	TCGA-BH-A0DG	Arriba
AGAP7P::FRMPD2B__10:46129227-10:46870929	AGAP7P::FRMPD2B	10:46129227-10:46870929	+	+	exon	exon	deletion	low	TCGA-BH-A0DG	Arriba
CLN3::NPIPB6__16:28476288-16:28352923	CLN3::NPIPB6	16:28476288-16:28352923	-	-	3'UTR	CDS	deletion/read-through	low	TCGA-BH-A0DG	Arriba
AL139390.1(61544),RREB1(50326)::RREB1__6:7057271-6:7152613	AL139390.1(61544),RREB1(50326)::RREB1	6:7057271-6:7152613	+	+	intergenic	intron	deletion/read-through	low	TCGA-BH-A0DG	Arriba
TMCC3(55865),KRT19P2(127725)::TMCC3__12:94706422-12:94582538	TMCC3(55865),KRT19P2(127725)::TMCC3	12:94706422-12:94582538	-	-	intergenic	CDS/splice-site	deletion/read-through	low	TCGA-BH-A0DG	Arriba
SNHG27::AL590399.4__4:131747539-9:62266331	SNHG27::AL590399.4	4:131747539-9:62266331	+	+	intron	exon	translocation	low	TCGA-BH-A0DG	Arriba
TRMT11::TRMT11(44040),PPP1R14BP5(10064)__6:126174911-6:126247857	TRMT11::TRMT11(44040),PPP1R14BP5(10064)	6:126174911-6:126247857	+	+	3'UTR/splice-site	intergenic	deletion/read-through	low	TCGA-BH-A0DG	Arriba
TRIM16L::FBXW10__17:18705164-17:18747941	TRIM16L::FBXW10	17:18705164-17:18747941	+	+	exon/splice-site	CDS/splice-site	deletion/read-through	low	TCGA-BH-A0DG	Arriba
SPIN2A::SPIN2P1(44786),SPIN2B(4080)__X:57136515-X:57114471	SPIN2A::SPIN2P1(44786),SPIN2B(4080)	X:57136515-X:57114471	-	-	CDS	intergenic	deletion/read-through	low	TCGA-BH-A0DG	Arriba
AC022182.1::CLVS1__8:60966471-8:61090798	AC022182.1::CLVS1	8:60966471-8:61090798	+	+	exon	intron	deletion/read-through	low	TCGA-BH-A0DG	Arriba
MRPS11::DET1__15:88472650-15:88523472	MRPS11::DET1	15:88472650-15:88523472	+	+	CDS	intron	deletion/read-through/5'-5'	low	TCGA-BH-A0DG	Arriba
AC114501.1::LINC01691(21725859),AC242852.1(36797)__7:65499398-1:143306383	AC114501.1::LINC01691(21725859),AC242852.1(36797)	7:65499398-1:143306383	-	-	intergenic	intergenic	translocation	low	TCGA-BH-A0DG	Arriba
ARMCX2::ARMCX3__X:101658073-X:101624241	ARMCX2::ARMCX3	X:101658073-X:101624241	-	-	5'UTR/splice-site	intron	deletion/read-through/5'-5'	low	TCGA-BH-A0DG	Arriba
LARGE1::LINC01640__22:33166636-22:33127085	LARGE1::LINC01640	22:33166636-22:33127085	-	-	3'UTR/splice-site	intron	deletion/read-through/5'-5'	low	TCGA-BH-A0DG	Arriba
ZCCHC7::ZCCHC7(21521),LINC01627(3508)__9:37349452-9:37379670	ZCCHC7::ZCCHC7(21521),LINC01627(3508)	9:37349452-9:37379670	+	+	CDS/splice-site	intergenic	deletion/read-through	low	TCGA-BH-A0DG	Arriba
MID1::AC073529.1__X:10763900-X:10967349	MID1::AC073529.1	X:10763900-X:10967349	.	.	intron	intron	deletion/read-through	low	TCGA-BH-A0DG	Arriba
AC079142.1::AC079142.1(50883),VCX3B(39561)__X:7929318-X:8425269	AC079142.1::AC079142.1(50883),VCX3B(39561)	X:7929318-X:8425269	+	+	exon	intergenic	deletion	low	TCGA-BH-A0DG	Arriba
TK2::BEAN1__16:66508667-16:66489120	TK2::BEAN1	16:66508667-16:66489120	-	-	3'UTR	intron	deletion/read-through/5'-5'	low	TCGA-BH-A0DG	Arriba
REL::REL(472),NONOP2(4735)__2:60929900-2:60932084	REL::REL(472),NONOP2(4735)	2:60929900-2:60932084	.	.	3'UTR	intergenic	duplication	low	TCGA-BH-A0DG	Arriba
PDE12::DENND6A-AS1__3:57565550-3:57634327	PDE12::DENND6A-AS1	3:57565550-3:57634327	+	+	3'UTR	intron	deletion/read-through	low	TCGA-BH-A0DG	Arriba
SEPTIN7P9::LINC01409__10:38392009-1:786419	SEPTIN7P9::LINC01409	10:38392009-1:786419	-	+	exon	exon	translocation	low	TCGA-BH-A0DH	Arriba
CLDN11::SLC7A14-AS1__3:170423467-3:170652801	CLDN11::SLC7A14-AS1	3:170423467-3:170652801	+	+	exon	intron	deletion/read-through	low	TCGA-BH-A0DH	Arriba
CR381653.1::AC138776.1__21:9331272-22:11893823	CR381653.1::AC138776.1	21:9331272-22:11893823	+	-	exon	intron	translocation/5'-5'	low	TCGA-BH-A0DH	Arriba
TMEM167A::AC027338.1(10337),AC104118.1(25930)__5:83061890-5:83023446	TMEM167A::AC027338.1(10337),AC104118.1(25930)	5:83061890-5:83023446	-	-	CDS	intergenic	deletion/read-through	low	TCGA-BH-A0DH	Arriba
PCDHA11::PCDHAC2__5:140871396-5:140978993	PCDHA11::PCDHAC2	5:140871396-5:140978993	+	+	CDS	CDS	deletion/read-through	low	TCGA-BH-A0DH	Arriba
ZNF552::ZNF776(10725),ZNF586(782)__19:57809013-19:57768873	ZNF552::ZNF776(10725),ZNF586(782)	19:57809013-19:57768873	-	-	CDS	intergenic	deletion/read-through	low	TCGA-BH-A0DH	Arriba
LINC02018::AF228730.5__3:75445988-8:7152777	LINC02018::AF228730.5	3:75445988-8:7152777	+	+	intron	exon	translocation	low	TCGA-BH-A0DH	Arriba
PCDHGA5::PCDHGA8__5:141366592-5:141494806	PCDHGA5::PCDHGA8	5:141366592-5:141494806	+	+	CDS	intron	deletion/read-through	low	TCGA-BH-A0DH	Arriba
RPL23AP53::SEPTIN14__8:232129-7:55796092	RPL23AP53::SEPTIN14	8:232129-7:55796092	-	-	exon/splice-site	CDS/splice-site	translocation	high	TCGA-BH-A0DK	Arriba
HSD3B2(5481),GAPDHP74(5650)::HSD3B1__1:119428516-1:119507392	HSD3B2(5481),GAPDHP74(5650)::HSD3B1	1:119428516-1:119507392	+	+	intergenic	5'UTR/splice-site	deletion/read-through	medium	TCGA-BH-A0DK	Arriba
CCDC15::SLC37A2__11:125040179-11:125076757	CCDC15::SLC37A2	11:125040179-11:125076757	+	+	intron	CDS/splice-site	deletion/read-through	medium	TCGA-BH-A0DK	Arriba
OTUD6A(41657),MTCYBP31(14517)::AWAT2__X:70105836-X:70044462	OTUD6A(41657),MTCYBP31(14517)::AWAT2	X:70105836-X:70044462	-	-	intergenic	CDS/splice-site	deletion/read-through	medium	TCGA-BH-A0DK	Arriba
HOXC6::HOXC4__12:54017414-12:54047085	HOXC6::HOXC4	12:54017414-12:54047085	+	+	5'UTR/splice-site	intron	deletion/read-through	medium	TCGA-BH-A0DK	Arriba
HOXC6::HOXC4__12:53990814-12:54053160	HOXC6::HOXC4	12:53990814-12:54053160	+	+	5'UTR/splice-site	exon/splice-site	deletion/read-through	low	TCGA-BH-A0DK	Arriba
AL355298.1(181875),RPL21P16(102667)::PLPP4__10:120252034-10:120503818	AL355298.1(181875),RPL21P16(102667)::PLPP4	10:120252034-10:120503818	+	+	intergenic	CDS/splice-site	deletion/read-through	medium	TCGA-BH-A0DK	Arriba
AC073508.1::KRT24__17:40687436-17:40699921	AC073508.1::KRT24	17:40687436-17:40699921	.	.	intron	intron	deletion/read-through	low	TCGA-BH-A0DK	Arriba
NANOG::SLC2A14__12:7799060-12:7814002	NANOG::SLC2A14	12:7799060-12:7814002	+	+	3'UTR	3'UTR	deletion/read-through/5'-5'	low	TCGA-BH-A0DK	Arriba
ZNF559::ZNF177__19:9324780-19:9376316	ZNF559::ZNF177	19:9324780-19:9376316	+	+	CDS/splice-site	5'UTR/splice-site	deletion/read-through	low	TCGA-BH-A0DK	Arriba
AC006001.2::RABGEF1__7:66655936-7:66683564	AC006001.2::RABGEF1	7:66655936-7:66683564	+	+	intron	intron	deletion/read-through	low	TCGA-BH-A0DK	Arriba
RBM14::RBM4__11:66619504-11:66639700	RBM14::RBM4	11:66619504-11:66639700	+	+	exon/splice-site	5'UTR/splice-site	deletion/read-through	low	TCGA-BH-A0DK	Arriba
HECTD2::HECTD2(10204),RPS27P1(19819)__10:91487713-10:91525033	HECTD2::HECTD2(10204),RPS27P1(19819)	10:91487713-10:91525033	+	+	CDS	intergenic	deletion/read-through	low	TCGA-BH-A0DK	Arriba
AC100812.1(139485),DNAJC5B(38737)::DNAJC5B__8:65982816-8:66043488	AC100812.1(139485),DNAJC5B(38737)::DNAJC5B	8:65982816-8:66043488	+	+	intergenic	5'UTR/splice-site	deletion/read-through	low	TCGA-BH-A0DK	Arriba
GUSBP1::CDH12__5:21505515-5:21965644	GUSBP1::CDH12	5:21505515-5:21965644	.	.	intron	intron	deletion/5'-5'	low	TCGA-BH-A0DK	Arriba
FMO4::SRP14P4(22098),GM2AP2(24824)__1:171331765-1:171367405	FMO4::SRP14P4(22098),GM2AP2(24824)	1:171331765-1:171367405	+	+	CDS	intergenic	deletion/read-through	low	TCGA-BH-A0DK	Arriba
RGPD1::AC083899.1__2:86922628-2:87125234	RGPD1::AC083899.1	2:86922628-2:87125234	+	+	3'UTR	exon	deletion/read-through	low	TCGA-BH-A0DK	Arriba
AKR1D1::CREB3L2__7:138087107-7:137928366	AKR1D1::CREB3L2	7:138087107-7:137928366	-	-	intron	CDS/splice-site	deletion/read-through/3'-3'	low	TCGA-BH-A0DK	Arriba
MTCH2::MED15__11:47635555-22:20500775	MTCH2::MED15	11:47635555-22:20500775	-	-	CDS	5'UTR	translocation/5'-5'	low	TCGA-BH-A0DK	Arriba
RMND5A::ANAPC1P2__2:86740992-2:87052943	RMND5A::ANAPC1P2	2:86740992-2:87052943	+	-	CDS	exon	inversion	low	TCGA-BH-A0DK	Arriba
PCDHA4::PCDHA8__5:140807380-5:140841611	PCDHA4::PCDHA8	5:140807380-5:140841611	+	+	CDS	CDS	deletion/read-through	low	TCGA-BH-A0DK	Arriba
SIRPA::SIRPB1__20:1915116-20:1611669	SIRPA::SIRPB1	20:1915116-20:1611669	+	-	CDS	CDS	inversion	low	TCGA-BH-A0DK	Arriba
URB1::MIS18A-AS1(3169),MRAP(7656)__21:32314834-21:32284157	URB1::MIS18A-AS1(3169),MRAP(7656)	21:32314834-21:32284157	-	-	3'UTR	intergenic	deletion/read-through	low	TCGA-BH-A0DK	Arriba
CEP43::CCR6__6:167044502-6:167123219	CEP43::CCR6	6:167044502-6:167123219	+	+	3'UTR	5'UTR	deletion/read-through	low	TCGA-BH-A0DK	Arriba
CHSY1::LRRK1__15:101235080-15:101050702	CHSY1::LRRK1	15:101235080-15:101050702	-	-	intron	intron	deletion/read-through/5'-5'	low	TCGA-BH-A0DK	Arriba
SUCLG2::MIR4272(16390),AC114401.1(54383)__3:67360688-3:67241917	SUCLG2::MIR4272(16390),AC114401.1(54383)	3:67360688-3:67241917	-	-	CDS	intergenic	deletion/read-through	low	TCGA-BH-A0DK	Arriba
AL355298.1(225118),RPL21P16(59424)::PLPP4__10:120295277-10:120489071	AL355298.1(225118),RPL21P16(59424)::PLPP4	10:120295277-10:120489071	+	+	intergenic	intron	deletion/read-through	low	TCGA-BH-A0DK	Arriba
FRG1CP::PARGP1__20:28581934-10:45866319	FRG1CP::PARGP1	20:28581934-10:45866319	-	-	exon	intron	translocation	low	TCGA-BH-A0DK	Arriba
APOBEC3AP1(2118),AC069306.1(39070)::AADAT__4:170102222-4:170089736	APOBEC3AP1(2118),AC069306.1(39070)::AADAT	4:170102222-4:170089736	-	-	intergenic	5'UTR/splice-site	deletion/read-through	low	TCGA-BH-A0DK	Arriba
SOGA3::KIAA0408__6:127473084-6:127454015	SOGA3::KIAA0408	6:127473084-6:127454015	-	-	3'UTR	5'UTR	deletion/read-through	low	TCGA-BH-A0DK	Arriba
SNX29::AC010333.2(582),AC010333.3(2825)__16:12524842-16:12611626	SNX29::AC010333.2(582),AC010333.3(2825)	16:12524842-16:12611626	+	+	intron	intergenic	deletion/read-through	low	TCGA-BH-A0DK	Arriba
ZW10::TMPRSS5__11:113736618-11:113700088	ZW10::TMPRSS5	11:113736618-11:113700088	-	-	intron	CDS	deletion/read-through	low	TCGA-BH-A0DK	Arriba
HLA-F::AL645939.4(312),AL645939.5(54)__6:29728497-6:29752519	HLA-F::AL645939.4(312),AL645939.5(54)	6:29728497-6:29752519	+	+	3'UTR	intergenic	deletion/read-through	low	TCGA-BH-A0DK	Arriba
PCDHA9::PCDHAC1__5:140850889-5:140965089	PCDHA9::PCDHAC1	5:140850889-5:140965089	+	+	CDS	intron	deletion/read-through	low	TCGA-BH-A0DK	Arriba
ANKRD11::ZNF778(10862),ANKRD11(19627)__16:89291748-16:89248003	ANKRD11::ZNF778(10862),ANKRD11(19627)	16:89291748-16:89248003	-	-	CDS	intergenic	deletion/read-through	low	TCGA-BH-A0DK	Arriba
ZBED3-AS1::PDE8B__5:77165467-5:77311993	ZBED3-AS1::PDE8B	5:77165467-5:77311993	+	+	exon	intron	deletion/read-through	low	TCGA-BH-A0DK	Arriba
CAVIN2-AS1::PRAMEF20(18875),LRRC38(34770)__2:191922772-1:13440203	CAVIN2-AS1::PRAMEF20(18875),LRRC38(34770)	2:191922772-1:13440203	+	+	exon	intergenic	translocation	low	TCGA-BH-A0DK	Arriba
AC011447.3::ABCC11__19:20321186-16:48205537	AC011447.3::ABCC11	19:20321186-16:48205537	-	-	exon/splice-site	CDS/splice-site	translocation	low	TCGA-BH-A0DK	Arriba
BBS9::RP9__7:33146364-7:33094839	BBS9::RP9	7:33146364-7:33094839	+	+	CDS/splice-site	3'UTR	duplication/5'-5'	high	TCGA-BH-A0DL	Arriba
ARHGEF3::CNTNAP2__3:56679779-7:147842529	ARHGEF3::CNTNAP2	3:56679779-7:147842529	.	.	intergenic	intron	translocation/5'-5'	medium	TCGA-BH-A0DL	Arriba
AC090114.3::BET1L__7:128615970-11:168964	AC090114.3::BET1L	7:128615970-11:168964	+	-	exon	CDS	translocation	low	TCGA-BH-A0DL	Arriba
AC026150.1::GOLGA8H__15:30545968-15:30604895	AC026150.1::GOLGA8H	15:30545968-15:30604895	+	+	exon	intron	deletion/read-through	low	TCGA-BH-A0DL	Arriba
ALG12::ZBED4__22:49900301-22:49889722	ALG12::ZBED4	22:49900301-22:49889722	-	-	3'UTR	3'UTR	deletion/read-through/5'-5'	low	TCGA-BH-A0DL	Arriba
SCARA3::AC013643.1(822),AC013643.3(2846)__8:27676677-8:27698348	SCARA3::AC013643.1(822),AC013643.3(2846)	8:27676677-8:27698348	+	+	3'UTR	intergenic	deletion/read-through	low	TCGA-BH-A0DL	Arriba
SDHAF2::AP003108.2(4054),PPP1R32(8350)__11:61446232-11:61472770	SDHAF2::AP003108.2(4054),PPP1R32(8350)	11:61446232-11:61472770	+	+	3'UTR	intergenic	deletion/read-through	low	TCGA-BH-A0DL	Arriba
AC006001.2::RABGEF1__7:66657152-7:66688376	AC006001.2::RABGEF1	7:66657152-7:66688376	+	+	intron	intron	deletion/read-through	low	TCGA-BH-A0DL	Arriba
ELAC1::SMAD4__18:50974961-18:51030222	ELAC1::SMAD4	18:50974961-18:51030222	+	+	intron	5'UTR	deletion/read-through	low	TCGA-BH-A0DL	Arriba
CR381653.1::AC138776.1__21:9327278-22:11868962	CR381653.1::AC138776.1	21:9327278-22:11868962	+	-	exon	intron	translocation/5'-5'	low	TCGA-BH-A0DL	Arriba
MTCH2::MED15__11:47635544-22:20500767	MTCH2::MED15	11:47635544-22:20500767	-	-	intron	5'UTR	translocation/5'-5'	low	TCGA-BH-A0DL	Arriba
CST9::CST9L__20:23603684-20:23565037	CST9::CST9L	20:23603684-20:23565037	-	-	CDS	CDS	deletion/read-through	low	TCGA-BH-A0DL	Arriba
GUSBP1::CDH12__5:21505511-5:21965720	GUSBP1::CDH12	5:21505511-5:21965720	.	.	intron	intron	deletion/5'-5'	low	TCGA-BH-A0DL	Arriba
APIP::AC087783.1(22269),AL359999.1(10476)__11:34853192-11:34732430	APIP::AC087783.1(22269),AL359999.1(10476)	11:34853192-11:34732430	-	-	3'UTR	intergenic	deletion/read-through	low	TCGA-BH-A0DL	Arriba
MTERF1::AC079760.1__7:91693397-7:91482682	MTERF1::AC079760.1	7:91693397-7:91482682	-	-	intron	intron	deletion/read-through	low	TCGA-BH-A0DL	Arriba
SIRPA::SIRPB1__20:1915116-20:1611676	SIRPA::SIRPB1	20:1915116-20:1611676	+	-	CDS	CDS	inversion	low	TCGA-BH-A0DL	Arriba
ARMCX5::ARMCX5-GPRASP2__X:102601466-X:102713806	ARMCX5::ARMCX5-GPRASP2	X:102601466-X:102713806	+	+	5'UTR	5'UTR	deletion/read-through	low	TCGA-BH-A0DL	Arriba
CLN3::NPIPB6__16:28476293-16:28353021	CLN3::NPIPB6	16:28476293-16:28353021	-	-	3'UTR	CDS	deletion/read-through	low	TCGA-BH-A0DL	Arriba
KMT2C::GALNT11__7:152138812-7:152101387	KMT2C::GALNT11	7:152138812-7:152101387	-	-	CDS	intron	deletion/read-through/5'-5'	low	TCGA-BH-A0DL	Arriba
C2orf76::STEAP3-AS1(16560),C2orf76(14951)__2:119317478-2:119287274	C2orf76::STEAP3-AS1(16560),C2orf76(14951)	2:119317478-2:119287274	-	-	CDS	intergenic	deletion/read-through	low	TCGA-BH-A0DL	Arriba
AC005703.3::TVP23C__17:15416235-17:15503292	AC005703.3::TVP23C	17:15416235-17:15503292	-	-	intron	intron	deletion/read-through	low	TCGA-BH-A0DL	Arriba
ZNF815P::OCM__7:5850225-7:5864742	ZNF815P::OCM	7:5850225-7:5864742	+	+	intron	intergenic	deletion/read-through	low	TCGA-BH-A0DL	Arriba
CENPI(2132),YWHAQP8(25302)::DRP2__X:101165813-X:101220079	CENPI(2132),YWHAQP8(25302)::DRP2	X:101165813-X:101220079	+	+	intergenic	5'UTR/splice-site	deletion/read-through	low	TCGA-BH-A0DL	Arriba
PCDHA11::PCDHAC2__5:140871485-5:140978946	PCDHA11::PCDHAC2	5:140871485-5:140978946	+	+	CDS	intron	deletion/read-through	low	TCGA-BH-A0DL	Arriba
SMYD4::YWHAE__17:1783035-17:1354347	SMYD4::YWHAE	17:1783035-17:1354347	-	-	CDS/splice-site	CDS/splice-site	deletion	low	TCGA-BH-A0DL	Arriba
UBE2Q2P2::GOLGA6L10__15:82420075-15:82347629	UBE2Q2P2::GOLGA6L10	15:82420075-15:82347629	+	-	exon	CDS/splice-site	inversion	high	TCGA-BH-A0DO	Arriba
RILPL2::TNN__12:123423042-1:175107524	RILPL2::TNN	12:123423042-1:175107524	-	-	intron	intron	translocation/5'-5'	medium	TCGA-BH-A0DO	Arriba
AC004980.2::POMZP3__7:76650460-7:76626216	AC004980.2::POMZP3	7:76650460-7:76626216	-	-	exon	intron	deletion/read-through	low	TCGA-BH-A0DO	Arriba
GUSBP1::CDH12__5:21505511-5:21965638	GUSBP1::CDH12	5:21505511-5:21965638	+	+	intron	intron	deletion/5'-5'	low	TCGA-BH-A0DO	Arriba
IGKV2OR22-4::IGKV2OR2-1__22:16914544-2:97046615	IGKV2OR22-4::IGKV2OR2-1	22:16914544-2:97046615	-	+	exon	exon	translocation	low	TCGA-BH-A0DO	Arriba
DGKH::DGKH(15161),AKAP11(413)__13:42203574-13:42271739	DGKH::DGKH(15161),AKAP11(413)	13:42203574-13:42271739	.	.	intron	intergenic	deletion/read-through	low	TCGA-BH-A0DO	Arriba
CCDC169::SOHLH2__13:36248673-13:36202039	CCDC169::SOHLH2	13:36248673-13:36202039	-	-	CDS	CDS	deletion/read-through	low	TCGA-BH-A0DO	Arriba
PCDHA4::PCDHAC2__5:140809530-5:140978990	PCDHA4::PCDHAC2	5:140809530-5:140978990	+	+	CDS	CDS	deletion/read-through	low	TCGA-BH-A0DO	Arriba
MTCH2::MED15__11:47635555-22:20500816	MTCH2::MED15	11:47635555-22:20500816	-	-	CDS	5'UTR	translocation/5'-5'	low	TCGA-BH-A0DO	Arriba
SIDT1::USF3__3:113623711-3:113652946	SIDT1::USF3	3:113623711-3:113652946	+	+	CDS	3'UTR	deletion/read-through/5'-5'	low	TCGA-BH-A0DO	Arriba
ZNF772::VN1R1__19:57476633-19:57456130	ZNF772::VN1R1	19:57476633-19:57456130	-	-	CDS	CDS	deletion/read-through	low	TCGA-BH-A0DO	Arriba
ZNF547::ZNF548(7888),ZNF17(281)__19:57371908-19:57410880	ZNF547::ZNF548(7888),ZNF17(281)	19:57371908-19:57410880	+	+	CDS/splice-site	intergenic	deletion/read-through	low	TCGA-BH-A0DO	Arriba
PPP2R2D::BNIP3(14459),AL162274.3(266)__10:131951345-10:131996472	PPP2R2D::BNIP3(14459),AL162274.3(266)	10:131951345-10:131996472	+	+	intron	intergenic	deletion/read-through	low	TCGA-BH-A0DO	Arriba
C11orf54::MED17__11:93761678-11:93788001	C11orf54::MED17	11:93761678-11:93788001	+	+	CDS	CDS/splice-site	deletion/read-through	low	TCGA-BH-A0DO	Arriba
IGH@-ext::TNKS__14:106268605-8:9558950	IGH@-ext::TNKS	14:106268605-8:9558950	-	+	exon	intron	translocation	low	TCGA-BH-A0DO	Arriba
CAPN13::LCLAT1__2:30723234-2:30611952	CAPN13::LCLAT1	2:30723234-2:30611952	-	-	3'UTR	intron	deletion/read-through/5'-5'	low	TCGA-BH-A0DO	Arriba
KANSL1::LRRC37A2__17:46152913-17:46517393	KANSL1::LRRC37A2	17:46152913-17:46517393	-	+	exon	CDS	inversion	low	TCGA-BH-A0DO	Arriba
PCDHA3::PCDHAC2__5:140803566-5:140978979	PCDHA3::PCDHAC2	5:140803566-5:140978979	+	+	CDS	CDS	deletion/read-through	low	TCGA-BH-A0DO	Arriba
ARL17A::AC091132.4__17:46517144-17:45545919	ARL17A::AC091132.4	17:46517144-17:45545919	-	+	CDS	exon	inversion	low	TCGA-BH-A0DO	Arriba
PPCDC::AC113208.1(9464),RPL36AP45(55521)__15:75106874-15:75131130	PPCDC::AC113208.1(9464),RPL36AP45(55521)	15:75106874-15:75131130	+	+	intron	intergenic	deletion/read-through	low	TCGA-BH-A0DO	Arriba
TNFAIP2::ZNF880__14:103136497-19:52376494	TNFAIP2::ZNF880	14:103136497-19:52376494	+	+	3'UTR	intron	translocation	low	TCGA-BH-A0DO	Arriba
PCDHGA1::PCDHGA8__5:141333105-5:141494807	PCDHGA1::PCDHGA8	5:141333105-5:141494807	+	+	CDS	CDS/splice-site	deletion/read-through	low	TCGA-BH-A0DO	Arriba
SHROOM2::CLDN34(20335),WWC3(26567)__X:9944913-X:9988687	SHROOM2::CLDN34(20335),WWC3(26567)	X:9944913-X:9988687	+	+	CDS/splice-site	intergenic	deletion/read-through	low	TCGA-BH-A0DO	Arriba
FBXO30-DT::SHPRH__6:145828420-6:145954750	FBXO30-DT::SHPRH	6:145828420-6:145954750	+	+	exon/splice-site	CDS	deletion/read-through/5'-5'	low	TCGA-BH-A0DO	Arriba
ZNF248::MTRNR2L7(146784),AL132657.1(25613)__10:37803833-10:37749758	ZNF248::MTRNR2L7(146784),AL132657.1(25613)	10:37803833-10:37749758	-	-	3'UTR/splice-site	intergenic	deletion/read-through	low	TCGA-BH-A0DO	Arriba
LINC00271::PDE7B__6:135810688-6:135947463	LINC00271::PDE7B	6:135810688-6:135947463	+	+	exon	intron	deletion/read-through	low	TCGA-BH-A0DO	Arriba
GSN::WNK2__9:121281562-9:93320367	GSN::WNK2	9:121281562-9:93320367	+	+	5'UTR/splice-site	CDS/splice-site	duplication	low	TCGA-BH-A0DO	Arriba
MZT2B::AC018804.1__2:130182777-2:130202353	MZT2B::AC018804.1	2:130182777-2:130202353	+	+	exon	exon	deletion/read-through	low	TCGA-BH-A0DP	Arriba
EGLN2::CYP2F2P__19:40807871-19:40826665	EGLN2::CYP2F2P	19:40807871-19:40826665	+	+	3'UTR	exon	deletion/read-through/5'-5'	low	TCGA-BH-A0DP	Arriba
FAM189A2(15535),APBA1(19439)::APBA1__9:69408093-9:69444156	FAM189A2(15535),APBA1(19439)::APBA1	9:69408093-9:69444156	.	.	intergenic	intron	deletion/read-through	low	TCGA-BH-A0DP	Arriba
TM4SF18::TM4SF1-AS1__3:149333710-3:149386372	TM4SF18::TM4SF1-AS1	3:149333710-3:149386372	.	.	intron	exon	deletion/read-through/3'-3'	low	TCGA-BH-A0DP	Arriba
MTCH2::MED15__11:47635555-22:20500792	MTCH2::MED15	11:47635555-22:20500792	-	-	CDS	5'UTR	translocation/5'-5'	low	TCGA-BH-A0DP	Arriba
CR381653.1::AC138776.1__21:9327263-22:11893835	CR381653.1::AC138776.1	21:9327263-22:11893835	+	-	exon	intron	translocation/5'-5'	low	TCGA-BH-A0DP	Arriba
GUSBP2::GTF2H2C__6:26951113-5:69565099	GUSBP2::GTF2H2C	6:26951113-5:69565099	-	+	exon	intron	translocation	low	TCGA-BH-A0DP	Arriba
BPTF::KPNA2__17:67894134-17:68035838	BPTF::KPNA2	17:67894134-17:68035838	+	+	CDS	5'UTR	deletion/read-through	low	TCGA-BH-A0DP	Arriba
ARL17A::AC091132.4__17:46517153-17:45545919	ARL17A::AC091132.4	17:46517153-17:45545919	-	+	CDS	exon	inversion	low	TCGA-BH-A0DP	Arriba
ZBED4::AL671710.1__22:49868251-22:49904338	ZBED4::AL671710.1	22:49868251-22:49904338	+	+	intron	exon	deletion/read-through	low	TCGA-BH-A0DP	Arriba
CST9::CST9L__20:23603649-20:23565037	CST9::CST9L	20:23603649-20:23565037	-	-	CDS	CDS	deletion/read-through	low	TCGA-BH-A0DP	Arriba
AC009113.1::RNVU1-26(23416),RNVU1-2A(4342)__16:89215334-1:144547437	AC009113.1::RNVU1-26(23416),RNVU1-2A(4342)	16:89215334-1:144547437	-	+	exon	intergenic	translocation	low	TCGA-BH-A0DP	Arriba
POTEE::LINC01087__2:131254432-2:131637579	POTEE::LINC01087	2:131254432-2:131637579	+	+	intron	exon	deletion/read-through	low	TCGA-BH-A0DP	Arriba
PPP2R2D::AL162274.3(11111),JAKMIP3(25379)__10:131947792-10:132010957	PPP2R2D::AL162274.3(11111),JAKMIP3(25379)	10:131947792-10:132010957	+	+	intron	intergenic	deletion/read-through	low	TCGA-BH-A0DP	Arriba
FAM185BP::SPDYE16(404),AC004980.1(7497)__7:77083948-7:76541863	FAM185BP::SPDYE16(404),AC004980.1(7497)	7:77083948-7:76541863	-	-	exon	intergenic	deletion	low	TCGA-BH-A0DP	Arriba
SOGA3::KIAA0408__6:127473079-6:127454006	SOGA3::KIAA0408	6:127473079-6:127454006	-	-	3'UTR	5'UTR	deletion/read-through	low	TCGA-BH-A0DP	Arriba
RMND5A::ANAPC1P2__2:86740968-2:87052954	RMND5A::ANAPC1P2	2:86740968-2:87052954	+	-	CDS	exon	inversion	low	TCGA-BH-A0DP	Arriba
ELAC1::SMAD4__18:50988812-18:51030190	ELAC1::SMAD4	18:50988812-18:51030190	.	.	intergenic	5'UTR	deletion/read-through	low	TCGA-BH-A0DP	Arriba
PPCDC::AC113208.1(17236),RPL36AP45(47749)__15:75109474-15:75138902	PPCDC::AC113208.1(17236),RPL36AP45(47749)	15:75109474-15:75138902	.	.	intron	intergenic	deletion/read-through	low	TCGA-BH-A0DP	Arriba
